Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","is_inc_v","accept_d","exp_d","list_d","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","addr_city","addr_state","acc_now_delinq","acc_open_past_24mths","bc_open_to_buy","percent_bc_gt_75","bc_util","dti","delinq_2yrs","delinq_amnt","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","mths_since_recent_inq","mths_since_recent_revol_delinq","mths_since_recent_bc","mort_acc","open_acc","pub_rec","total_bal_ex_mort","revol_bal","revol_util","total_bc_limit","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","total_il_high_credit_limit","num_rev_accts","mths_since_recent_bc_dlq","pub_rec_bankruptcies","num_accts_ever_120_pd","chargeoff_within_12_mths","collections_12_mths_ex_med","tax_liens","mths_since_last_major_derog","num_sats","num_tl_op_past_12m","mo_sin_rcnt_tl","tot_hi_cred_lim","tot_cur_bal","avg_cur_bal","num_bc_tl","num_actv_bc_tl","num_bc_sats","pct_tl_nvr_dlq","num_tl_90g_dpd_24m","num_tl_30dpd","num_tl_120dpd_2m","num_il_tl","mo_sin_old_il_acct","num_actv_rev_tl","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","total_rev_hi_lim","num_rev_tl_bal_gt_0","num_op_rev_tl","tot_coll_amt","policy_code"
"1062288","1294350","13500","13500","13500"," 36 months","  9.91%","435.04","B","B1","Feld Entertainment","2 years","MORTGAGE","36000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062288","","credit_card","Bye Bye Credit Cards","Washington ","DC","0","","","","","22.93","0","0","1980-04-24 09:58","1","","","","","","","13","0","","25011","67.2%","","15","f","401.12","401.12","15220.15","15220.15","13098.88","2121.27","0.0","0.0","0.0","2014-09-03","1305.12","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067434","1301822","25000","25000","25000"," 36 months"," 12.42%","835.39","B","B4","McGraw- Hill","2 years","RENT","225000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067434","","debt_consolidation","Consolidation loan","Princeton","NJ","0","","","","","8.32","1","0","2004-07-22 01:12","0","13","","","","","","11","0","","30449","34.6%","","23","f","3263.56","3263.56","26723.480000000003","26723.48","21736.44","4987.04","0.0","0.0","0.0","2014-09-03","835.39","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067419","1301804","10000","10000","10000"," 36 months"," 13.49%","339.31","C","C1","Samsung Information Systems America","2 years","RENT","45900","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067419","  Borrower added on 12/15/11 > Plan to use funds for new restaurant business.  Currently have a steady job besides business.<br>","small_business","Small Business Loan","San Jose","CA","0","","","","","24.97","0","0","2004-10-20 12:42","2","45","","","","","","10","0","","8936","48.3%","","12","f","0.00","0.00","12174.4823094312","12174.48","10000.00","2174.48","0.0","0.0","0.0","2014-09-03","1669.38","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067601","1301984","2500","2500","2500"," 36 months"," 13.49%","84.83","C","C1","Bartell Drugs","4 years","RENT","27200","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067601","  Borrower added on 12/13/11 > I plan to use funds to consolidate a debt I have built up. I have been employed with a local Seattle Chain for nearly four and a half years. Making my quite employment secure. I have always paid all my debt and bills on time, its actually something I'm quite proud of, but I had great people in my life to teach that to me and I thankful for that. I'm the same way with my income as as well, If I don't money do something I don't do it. Receiving this funding would be extremely rewarding and would be able to this behind me. <br>","debt_consolidation","zipcar","Seattle","WA","0","","","","","6.44","0","0","2008-07-31 12:20","0","","","","","","","6","0","","3473","68.1%","","6","f","341.15","341.15","2699.81","2699.81","2158.85","540.96","0.0","0.0","0.0","2014-09-03","84.83","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067579","1301961","7325","7325","7325"," 36 months"," 12.69%","245.72","B","B5","Sensus Healthcare","1 year","RENT","42000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067579","  Borrower added on 12/13/11 > Loan requested for debt consolidation. Looking to clear debt and start saving more. Currently a college grad, working full-time, and taking the necessary steps towards an optimistic financial future. Please contact me with any questions or concerns. Thanks!<br>","debt_consolidation","Debt Consolidation","NORTH LAUDERDALE","FL","0","","","","","22.57","0","0","1996-05-05 12:07","3","65","","","","","","12","0","","7281","65%","","29","f","960.96","960.96","7858.29","7858.29","6364.04","1494.25","0.0","0.0","0.0","2014-09-03","245.72","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067563","1301944","4000","4000","4000"," 36 months"," 12.42%","133.67","B","B4","walgreens","5 years","RENT","135000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067563","","credit_card","credit card consolidation","STATEN ISLAND","NY","0","","","","","12.12","0","0","2004-01-24 10:58","3","","","","","","","11","0","","29311","85.7%","","21","f","0.00","0.00","4337.11","4337.11","4000.00","337.11","0.0","0.0","0.0","2012-10-03","3270.11","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067364","1301744","10000","10000","10000"," 36 months"," 13.49%","339.31","C","C1","Edgestone Real Estate","5 years","RENT","65000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-22","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067364","","small_business","Small Business Loan","SANTA ANA","CA","0","","","","","6.92","1","0","1999-12-16 10:24","2","19","","","","","","12","0","","14292","69.5%","","17","f","0.00","0.00","8822.06","8822.06","6799.56","2011.75","0.0","10.75","0.0","2014-03-05","339.31","","2014-07-22","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067152","1301933","7750","7750","7750"," 36 months"," 17.27%","277.36","D","D3","US Bank","< 1 year","RENT","24000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067152","  Borrower added on 12/13/11 > Using money to payoff title loan to sell a vehicle to then payoff this loan.<br> Borrower added on 12/14/11 > I work at a bank full time and starting school part time in January and am trying to sell one of two vehicles that I own to have extra money for debt consolidation and a new laptop.<br>","debt_consolidation","Payoff Loan","st charles","IL","0","","","","","16.1","0","0","2004-09-20 11:34","1","41","","","","","","4","0","","2348","67.1%","","7","f","0.00","0.00","6934.0","6934.00","4935.39","1986.70","0.0","11.91","0.0","2014-01-31","277.36","","2014-05-27","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1062471","1294536","20000","20000","20000"," 60 months"," 20.89%","539.84","F","F1","Independent Imaging","6 years","RENT","70000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062471","  Borrower added on 12/13/11 > I need help to pay off my credit cards fast and just have one monthly bill.<br><br>  Borrower added on 12/14/11 > As I mentioned before, I need the loan to consolidate my debt. I was going through a difficult situation and had to rely on credit cards. Now that situation has passed and I would like to pay them all off and stay with one monthly payment. I have a stable job in the medical field.<br>","debt_consolidation","Loan to pay off Credit cards","LOXAHATCHEE","FL","0","","","","","16.63","0","0","2002-11-30 10:06","1","","","","","","","10","0","","10470","79.9%","","24","f","0.00","0.00","5425.96","5425.96","1318.27","3034.08","0.0","1073.61","10.48","2012-10-04","591.09","","2013-02-01","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1066842","1301036","9600","9600","9600"," 36 months"," 12.42%","320.79","B","B4","Express LLC","10+ years","RENT","65000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066842","  Borrower added on 12/13/11 > I am very dependable. Pay all my bills On time!<br><br> Borrower added on 12/13/11 > I've worked for my company for over a decade!<br>","debt_consolidation","GetoutofDebt","Lake Grove","NY","0","","","","","11.65","0","0","2002-08-02 11:04","0","","","","","","","6","0","","11279","70.9%","","11","f","0.00","0.00","11337.709999999972","11337.71","9600.00","1737.71","0.0","0.0","0.0","2014-01-31","3643.9","","2014-02-24","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067126","1301506","21000","21000","21000"," 60 months"," 11.71%","464.07","B","B3","Calix","3 years","RENT","60000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067126","","debt_consolidation","Consolidate me 2011","GOLETA","CA","0","","","","","6.62","0","0","1990-12-03 10:08","0","","","","","","","7","0","","10543","79.9%","","11","f","0.00","0.00","3708.239999999999","3708.24","2142.87","1565.37","0.0","0.0","0.0","2012-08-31","464.07","","2012-08-28","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067326","1301703","14000","14000","14000"," 36 months"," 10.65%","456.03","B","B2","MetLife","3 years","RENT","30000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067326","  Borrower added on 12/14/11 > I've been at my current job for 2 years.  I graduated from college in 2009, and and trying to consolidate and pay off the debt I accrued during school and in the beginning of my career.  I am a good borrower because my credit is extremely important to me.  I have never been late on a student loan payment, credit card payment, or any other type of payment.  I always keep at least 6 months of bill payments in cash and also have emergency money invested.  Thanks!<br>","credit_card","Credit Consolidation","LISBON","CT","0","","","","","15.52","0","0","2006-09-10 10:27","0","","","","","","","7","0","","15542","65.6%","","14","f","0.00","0.00","15200.080000000002","15200.08","14000.00","1200.08","0.0","0.0","0.0","2012-12-03","10643.16","","2012-12-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1066789","1300973","13350","13350","13350"," 36 months"," 12.42%","446.1","B","B4","Cajon Valley Union School District","10+ years","RENT","43000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066789","  Borrower added on 12/15/11 > I would like to take advantage of the much lower interest rate, so I can get these credit card accounts paid off and closed. I am able to meet my obligations, and I appreciate the opportunity to lower my interest rate  as well as working with real investors and getting away from the &quot;banking Industry&quot;.<br>","debt_consolidation","Debt Consolidation Loan","EL CAJON","CA","0","","","","","20.57","0","0","1999-05-20 10:03","0","","","","","","","7","0","","11531","95.3%","","15","f","1742.43","1742.43","14270.7","14270.70","11607.57","2663.13","0.0","0.0","0.0","2014-09-03","446.1","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067324","1301699","15000","15000","15000"," 36 months"," 16.77%","533.08","D","D2","Schneider National Inc","10+ years","RENT","42000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-29","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067324","","debt_consolidation","Debt Consolidation Loan","GREEN BAY","WI","0","","","","","19.63","0","0","2001-08-07 10:26","2","","","","","","","10","0","","8238","74.9%","","38","f","0.00","0.00","13373.77","13373.77","8365.66","3923.40","0.0","1084.71","40.7831000068","2014-04-14","188.69","","2014-04-22","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067102","1301481","15000","15000","15000"," 36 months"," 17.27%","536.81","D","D3","Santa Clara County Public Defender","8 years","RENT","75000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067102","","debt_consolidation","debt consolidation","SAN JOSE","CA","0","","","","","16.03","0","0","1991-03-03 09:32","0","48","","","","","","10","0","","13505","75.9%","","17","f","0.00","0.00","10198.4","10198.40","6944.85","3238.39","0.0","15.16","5.64","2013-08-01","536.81","","2014-01-14","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1046969","1277832","11000","11000","10750"," 60 months"," 13.49%","253.06","C","C1","Department Of Health","10+ years","MORTGAGE","129000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046969","  Borrower added on 12/13/11 > I will be paying off the following:<br><br>2 High bank APR loan<br>both are in the 20%<br><br>Also the few extra dollars will allow us to enjoy the Holidays just a little bit better.<br><br>Thank You for your opprotunity<br><br> Borrower added on 12/13/11 > I will be paying of the following:<br><br>2 High bank APR Loans both at about 25%<br><br>The littel extra funds will allow us to have a happier Holidays to end a very challenging year.<br><br>Thank you for you r opprotunities.<br><br> Borrower added on 12/13/11 > I have been employed with my office for the past 12 years<br><br>I plan to pay off the following:<br><br>2 High APR bank loans both at about 25%<br><br>Also the few extra $$ will allow us to have a happier holiday that will end our every challenging year<br> Borrower added on 12/14/11 > I also forgot to mention that I have a very stable job and I have been with the same company in the same line of work for the past twelve years.<br>","debt_consolidation","Breathing Room","SANTA ANA","CA","0","","","","","10.94","0","0","1997-11-26 09:36","0","80","","","","","","10","0","","1735","24.1%","","31","f","6065.59","5928.09","8070.42","7886.41","4934.41","3136.01","0.0","0.0","0.0","2014-09-03","253.06","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067084","1301459","35000","35000","35000"," 36 months"," 10.65%","1140.07","B","B2","baylor college of medicine","2 years","MORTGAGE","168000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067084","","debt_consolidation","pertsonal loan","League City","TX","0","","","","","3.17","1","0","2002-12-30 08:51","1","22","","","","","","16","0","","1099","1.4%","","22","f","0.00","0.00","38059.759999999995","38059.76","35000.00","3059.76","0.0","0.0","0.0","2013-10-04","272.59","","2013-09-23","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067090","1301465","9000","9000","9000"," 36 months"," 10.65%","293.16","B","B2","","9 years","MORTGAGE","74000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067090","","credit_card","Credit Card Refi","Yankton","SD","0","","","","","8.89","0","0","1998-09-22 09:59","0","","","","","","","7","0","","7388","71.7%","","10","f","1151.09","1151.09","9376.12","9376.12","7848.91","1527.21","0.0","0.0","0.0","2014-09-03","293.16","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1060875","1292842","22475","22475","22425"," 60 months"," 15.27%","537.87","C","C4","EDIT","7 years","MORTGAGE","52000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060875","  Borrower added on 12/13/11 > Pay off all credit cards.  Downpayment on used vehicle.<br>","debt_consolidation","Debt Consolidation","SOUTH HAMPTON","NH","0","","","","","15.23","0","0","1989-09-04 08:56","1","","","","","","","7","0","","18554","61.8%","","23","f","12614.78","12586.65","17190.09","17151.96","9860.22","7329.87","0.0","0.0","0.0","2014-09-03","537.87","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067265","1301632","16000","16000","16000"," 36 months"," 12.69%","536.72","B","B5","Marsh","1 year","RENT","58500","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067265","  Borrower added on 12/13/11 > This money will pay off my higher interest credit cards.  At that point I will be cutting up my cards and living off of a steady income while easily making the payments for this monthly.  This will truly balance my budget.<br>","debt_consolidation","Consolidation","CHICAGO","IL","0","","","","","20.64","0","0","1994-09-13 09:17","0","","","","","","","8","0","","26224","89.3%","","10","f","0.00","0.00","12295.72","12295.72","9479.47","2778.95","26.835510871565","10.47","1.7799000029","2014-05-02","528.58","","2014-05-27","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067287","1301658","13500","13500","13500"," 36 months"," 12.69%","452.86","B","B5","AAVMC","5 years","RENT","71000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067287","","debt_consolidation","Debt Consolidation","McLean","VA","0","","","","","11.97","0","0","1998-12-21 08:11","2","","","","","","","4","0","","6681","77.7%","","11","f","1768.63","1768.63","14486.02","14486.02","11731.37","2754.65","0.0","0.0","0.0","2014-09-03","452.86","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067066","1301436","24000","24000","24000"," 36 months"," 12.69%","805.08","B","B5","State of Washington","10+ years","RENT","75000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067066","","debt_consolidation","consolidate","Lacey","WA","0","","","","","11.6","0","0","1996-05-05 09:04","0","","","","","","","10","0","","21609","84.6%","","33","f","3151.00","3151.00","25744.31","25744.31","20849.00","4895.31","0.0","0.0","0.0","2014-09-03","805.08","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067283","1301654","12000","12000","12000"," 36 months"," 10.65%","390.88","B","B2","PURE FLO WATER COMPANY","5 years","RENT","60000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067283","  Borrower added on 12/13/11 > I PLAN TO USE THIS LOAN TO PAY OFF MY HIGH INTEREST CREDIT CARDS. I CURRENTLY PAY APPROXIMATELY $500-$600 PER MONTH IN MINIMUM PAYMENTS. ONCE MY CREDIT CARDS HAVE BEEN PAYED OFF I PLAN TO CLOSE THEM AND KEEP 1 FOR EMERGENCIES. I NEVER WANT TO BE IN DEBT TO HIGH INTEREST CREDIT CARDS AGAIN. I HAVE A GOAL TO BE DEBT FREE IN THE NEXT 3-4 YEARS. IT IS EXTREMELY IMPORTANT FOR ME TO CONTINUE TO KEEP ALL OF MY ACCOUNTS IN GOOD STANDING TO RAISE MY CREDIT SCORE. FOR THE PAST 5 GOING ON 6 YEARS I HAVE BEEN WORKING FOR AN ESTABLISHED, LOCAL WATER COMPANY THAT HAS BEEN SERVING SAN DIEGO COUNTY FOR 53 YEARS.<br>","credit_card","CREDIT CARD PAYOFF","SAN MARCOS","CA","0","","","","","10.84","0","0","2002-06-03 09:09","1","","","","","","","12","0","","11849","48.8%","","18","f","1534.65","1534.65","12501.66","12501.66","10465.35","2036.31","0.0","0.0","0.0","2014-09-03","390.88","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067266","1301634","8400","8400","8150"," 60 months"," 16.77%","207.73","D","D2","City of new york","5 years","RENT","87996","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067266","""My intentions are to purchase a engagement ring, hopefully in time for the holidays. I want to thank, in advance any and all who consider funding. My job is extremely stable, and I have a steady contractually binding income. My risk of layoff and or termination is extremely minuscule. I am also due for a substantial contractually guaranteed pay increase.  I also have a second job with the luxury of being able to do as much or as little as I want, this does not interfere with my primary source of income due to the second job only allowing me to schedule on days that I have off. My monthly expenses will be substantially lower due to my increase in pay. My monthly rent is extremely low.""","major_purchase","Ring","COLLEGE POINT","NY","0","","","","","11.35","0","0","2003-09-26 08:49","0","","","","","","","8","0","","9551","80.3%","","13","f","4801.55","4659.08","6616.86","6419.08","3598.45","3018.41","0.0","0.0","0.0","2014-09-03","207.73","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1066635","1300826","28000","28000","27975"," 60 months"," 17.58%","704.64","D","D4","Cisco Systems Inc.","5 years","MORTGAGE","140000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066635","  Borrower added on 12/13/11 > I will using the money to pay part of my home improvement project specially for the addition of attached room and the patio, the other will be to consolidate Credit Cards and one load with highest interest.  with that I will paying less than today.  Please do not hesitate to ask me any question or evidence that may you need.<br>","home_improvement","70%Attached room,30%cc-loanconsolidation","HOLLY SPRINGS","NC","0","","","","","12.07","0","0","2006-07-11 07:33","1","","","","","","","13","0","","2686","13.4%","","24","f","0.00","0.00","28411.149999999998","28385.78","28000.00","411.15","0.0","0.0","0.0","2012-01-27","28412.43","","2012-01-23","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067026","1301392","14000","14000","14000"," 36 months","  6.62%","429.86","A","A2","US Air Force","10+ years","RENT","66000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067026","  Borrower added on 12/14/11 > I currently have three credit cards; I would like to consolidate into one monthly payment.  This way it will be easier to track my debt reduction, save money from interest payments and reduce the stress in my life.  I have been solidly employed with the same organization for over 12 years.  I would like to thank you for your consideration in investing in me.  I have the drive and the motivation to get this burden off my shoulders and with your help that is possible.  Thank you.<br>","debt_consolidation","Pay off debt","Newport News ","VA","0","","","","","11.15","0","0","1999-09-17 07:25","1","","","","","","","7","0","","12095","35.4%","","46","f","0.00","0.00","15450.0842183721","15450.08","14000.00","1450.08","0.0","0.0","0.0","2014-09-04","2133.17","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067038","1301405","12000","12000","12000"," 36 months"," 14.27%","411.71","C","C2","Corning Inc.","8 years","MORTGAGE","70000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067038","","other","Debt Consolidation Loan","SAVONA","NY","0","","","","","8.4","0","0","2005-08-16 07:50","1","","","","","","","7","0","","11546","86.2%","","12","f","0.00","0.00","4241.16","4241.16","2534.26","1163.48","0.0","543.42","5.32","2012-10-03","411.71","","2013-02-01","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067030","1301397","25000","25000","25000"," 36 months"," 11.71%","826.9","B","B3","UPS","10+ years","MORTGAGE","100000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067030","  Borrower added on 12/14/11 > Secure employment and good credit history<br>","debt_consolidation","Debt Consolidation Loan","COVENTRY","RI","0","","","","","6.88","0","0","1986-12-24 06:24","1","","","","","","","8","0","","21128","89.1%","","18","f","0.00","0.00","29277.573837438504","29277.57","25000.00","4277.57","0.0","0.0","0.0","2014-09-03","1122.55","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1065350","1299445","9000","9000","9000"," 36 months"," 12.69%","301.91","B","B5","Gilbert Express","5 years","RENT","50000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1065350","  Borrower added on 12/13/11 > All $$$ will be used for debt consolidation, payment will be done monthly .<br><br> Borrower added on 12/13/11 > I am working for this company for more than 5 years.<br><br> Borrower added on 12/13/11 > Paying bills on time.<br>","debt_consolidation","Debt Consolidation Loan","WEST HEMPSTEAD","NY","0","","","","","17.81","0","0","2001-12-05 06:39","1","","","","","","","13","0","","12752","55.4%","","21","f","1180.58","1180.58","9655.37","9655.37","7819.42","1835.95","0.0","0.0","0.0","2014-09-03","301.91","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
